OSEBuildingID,PrimaryPropertyType,NumberofBuildings,NumberofFloors,PropertyGFATotal,PropertyGFAParking,PropertyGFABuilding(s),LargestPropertyUseType,LargestPropertyUseTypeGFA,ENERGYSTARScore,SiteEnergyUseWN(kBtu),SteamUse(kBtu),Electricity(kBtu),NaturalGas(kBtu),OtherFuelUse(kBtu),GHGEmissions(MetricTonsCO2e),Outlier,Electricity(%),NaturalGas(%),SteamUse(%),OtherFuelUse(%),Adult EducationGFA,Automobile DealershipGFA,Bank BranchGFA,Bar/NightclubGFA,College/UniversityGFA,Convenience Store without Gas StationGFA,Convention CenterGFA,CourthouseGFA,Data CenterGFA,Distribution CenterGFA,Enclosed MallGFA,Fast Food RestaurantGFA,Financial OfficeGFA,Fitness Center/Health Club/GymGFA,Food SalesGFA,Food ServiceGFA,Hospital (General Medical & Surgical)GFA,HotelGFA,K-12 SchoolGFA,LaboratoryGFA,LibraryGFA,Lifestyle CenterGFA,Manufacturing/Industrial PlantGFA,Medical OfficeGFA,Movie TheaterGFA,Multifamily HousingGFA,MuseumGFA,Non-Refrigerated WarehouseGFA,OfficeGFA,OtherGFA,Other - EducationGFA,Other - Entertainment/Public AssemblyGFA,Other - Lodging/ResidentialGFA,Other - MallGFA,Other - Public ServicesGFA,Other - RecreationGFA,Other - Restaurant/BarGFA,Other - ServicesGFA,Other - Technology/ScienceGFA,Other - UtilityGFA,Other/Specialty HospitalGFA,Outpatient Rehabilitation/Physical TherapyGFA,ParkingGFA,Performing ArtsGFA,"Personal Services (Health/Beauty, Dry Cleaning, etc)GFA",Police StationGFA,Pre-school/DaycareGFA,Prison/IncarcerationGFA,Refrigerated WarehouseGFA,"Repair Services (Vehicle, Shoe, Locksmith, etc)GFA",Residence Hall/DormitoryGFA,Residential Care FacilityGFA,RestaurantGFA,Retail StoreGFA,Self-Storage FacilityGFA,Senior Care CommunityGFA,Social/Meeting HallGFA,Strip MallGFA,Supermarket/Grocery StoreGFA,Swimming PoolGFA,Urgent Care/Clinic/Other OutpatientGFA,Vocational SchoolGFA,Wholesale Club/SupercenterGFA,Worship FacilityGFA,Campus,Multifamily HR (10+),Multifamily LR (1-4),Multifamily MR (5-9),NonResidential,Nonresidential COS,SPS-District K-12,MainEnergySource_Electricity(%),MainEnergySource_NaturalGas(%),MainEnergySource_SteamUse(%),building_age
19736,Low-Rise Multifamily,1.0,4.0,24864,0.0,24864.0,Multifamily Housing,24864.0,38.0,674754.0,0.0,612023.0,0.0,0.0,4.27,0,100.0042483868385,0.0,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,24864,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,29
19740,Mid-Rise Multifamily,1.0,5.0,39050,0.0,39050.0,Multifamily Housing,39050.0,93.0,1101439.0,0.0,1045381.0,0.0,0.0,7.29,0,100.00420916890917,0.0,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,39050,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,25
19741,Mid-Rise Multifamily,1.0,8.0,77800,0.0,77800.0,Multifamily Housing,46300.0,18.0,3330560.0,0.0,2365589.0,612832.0,0.0,49.04,0,79.42687881737474,20.57641162493121,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,46300,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,35
19747,Small- and Mid-Sized Office,1.0,5.0,61825,13320.0,48505.0,Office,37993.0,51.0,5480194.0,0.0,2083115.0,2652221.0,0.0,155.38,0,43.991667597627924,56.01016968695839,0.0,0.0,0,0,3547,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,37993.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,41
19748,High-Rise Multifamily,1.0,16.0,590869,181732.0,409137.0,Multifamily Housing,409137.0,93.0,16193064.0,0.0,8967760.0,5809355.0,0.0,371.05,0,60.6883397782583,39.31417769125443,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,409137,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,181732.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,14
19749,Mid-Rise Multifamily,1.0,7.0,145275,50680.0,94595.0,Multifamily Housing,103023.0,56.0,2892956.0,0.0,2671225.0,0.0,0.0,18.62,0,100.00411813044366,0.0,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,103023,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,14
19750,Small- and Mid-Sized Office,1.0,3.0,64630,0.0,64630.0,Office,64630.0,91.0,2757933.0,0.0,1390446.0,1065744.0,0.0,66.29,0,56.61120819239357,43.39115324420674,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,64630.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,73
19752,Worship Facility,1.0,2.0,20920,0.0,20920.0,Worship Facility,20920.0,11.0,1426364.0,0.0,310391.0,826298.0,0.0,46.05,0,27.30690187881155,72.69424180681214,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,20920,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,67
19753,Low-Rise Multifamily,1.0,3.0,26640,0.0,26640.0,Multifamily Housing,20840.0,23.0,1996116.0,0.0,785899.0,1076885.0,0.0,62.67,0,42.19021104258645,57.81150684578517,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,20840,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,5800,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,112
19755,Small- and Mid-Sized Office,1.0,3.0,20565,0.0,20565.0,Office,20565.0,62.0,870344.0,0.0,841876.0,0.0,0.0,5.87,0,100.00415755469263,0.0,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,20565.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,90
19757,Low-Rise Multifamily,1.0,4.0,56776,0.0,56776.0,Multifamily Housing,50841.0,98.0,1997417.0,0.0,696392.0,1087870.0,0.0,62.63,0,39.03032843804593,60.971296910212956,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,50841,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,113
19758,Mid-Rise Multifamily,1.0,6.0,112676,34789.0,77887.0,Multifamily Housing,77887.0,89.0,3157379.0,0.0,2253788.0,613739.0,0.0,48.31,0,78.5994725597869,21.403770758106376,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,77887,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,34789.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,25
19766,Worship Facility,1.0,2.0,22128,0.0,22128.0,Worship Facility,22128.0,97.0,706618.0,0.0,133979.0,400065.0,0.0,22.18,0,25.087868114501,74.91306814670838,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,22128,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,89
19770,Low-Rise Multifamily,1.0,4.0,26880,0.0,26880.0,Multifamily Housing,26880.0,8.0,1395631.0,0.0,1027253.0,245062.0,0.0,20.18,0,80.74161814454772,19.261761635876603,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,26880,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,42
19773,Low-Rise Multifamily,1.0,4.0,23098,0.0,23098.0,Multifamily Housing,23098.0,93.0,523225.0,0.0,481226.0,0.0,0.0,3.35,0,100.00415622415349,0.0,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,23098,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,28
19774,Retail Store,1.0,1.0,48139,0.0,48139.0,Retail Store,40000.0,98.0,837728.0,0.0,471514.0,295719.0,0.0,18.99,0,61.45803055996184,38.54457627803492,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,40000.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,47
19777,Mid-Rise Multifamily,1.0,5.0,214388,43082.0,171306.0,Multifamily Housing,171306.0,97.0,4580161.0,0.0,4433532.0,0.0,0.0,30.91,0,100.00415036220933,0.0,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,171306,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,43082.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,22
19781,Low-Rise Multifamily,1.0,4.0,43228,37992.0,5236.0,Multifamily Housing,43228.0,86.0,1064250.0,0.0,1039826.0,0.0,0.0,7.25,0,100.00423165625104,0.0,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,43228,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,25
19783,Mid-Rise Multifamily,1.0,5.0,23231,0.0,23231.0,Multifamily Housing,22047.0,84.0,581927.0,0.0,520760.0,0.0,0.0,3.63,0,100.00422477330251,0.0,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,22047,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,48
19787,Worship Facility,1.0,2.0,21364,0.0,21364.0,Worship Facility,15364.0,84.0,1224852.0,0.0,189420.0,758472.0,0.0,41.6,0,19.983457891471954,80.01738609365702,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,6000,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,15364,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,66
19789,Mid-Rise Multifamily,1.0,6.0,39251,0.0,39251.0,Multifamily Housing,33720.0,84.0,1192160.0,0.0,1027560.0,48275.0,0.0,9.73,0,95.51651665329668,4.48738744349517,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,33720,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,92
19790,Mid-Rise Multifamily,1.0,5.0,44715,0.0,44715.0,Multifamily Housing,44715.0,76.0,2031839.0,0.0,1415752.0,442195.0,0.0,33.35,0,76.20218430702803,23.800937515642755,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,44715,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,23
19793,Mid-Rise Multifamily,1.0,7.0,86525,23866.0,62659.0,Multifamily Housing,62659.0,79.0,2414850.0,0.0,1884053.0,410345.0,0.0,34.93,0,82.11814393807315,17.88525576205586,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,62659,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,23866.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,21
19794,Low-Rise Multifamily,1.0,3.0,56652,0.0,56652.0,Multifamily Housing,56652.0,99.0,1764963.0,0.0,657053.0,901015.0,0.0,52.43,0,42.17174002481321,57.829992920597086,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,56652,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,99
19797,Mid-Rise Multifamily,1.0,5.0,20798,0.0,20798.0,Multifamily Housing,20798.0,81.0,527438.0,0.0,527460.0,0.0,0.0,3.68,0,100.00417110636701,0.0,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,20798,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,19
19799,Low-Rise Multifamily,1.0,3.0,20296,754.0,19542.0,Multifamily Housing,19542.0,72.0,596281.0,0.0,520297.0,0.0,0.0,3.63,0,100.00422853298736,0.0,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,19542,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,754.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,50
19805,Low-Rise Multifamily,1.0,4.0,31537,0.0,31537.0,Multifamily Housing,24459.0,57.0,944706.0,0.0,864801.0,0.0,0.0,6.03,0,100.00416298069416,0.0,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,24459,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,27
19808,Mid-Rise Multifamily,1.0,5.0,48744,0.0,48744.0,Multifamily Housing,48744.0,32.0,1861345.0,0.0,1670998.0,0.0,0.0,11.65,0,100.00412943937175,0.0,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,48744,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,35
19831,Low-Rise Multifamily,1.0,4.0,59600,0.0,59600.0,Multifamily Housing,59600.0,50.0,1604184.0,0.0,1396249.0,0.0,0.0,9.73,0,100.00415415942373,0.0,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,59600,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,35
19832,Low-Rise Multifamily,1.0,4.0,40948,8778.0,32170.0,Multifamily Housing,32170.0,95.0,661010.0,0.0,603401.0,0.0,0.0,4.21,0,100.00414335339822,0.0,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,32170,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,8778.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,37
19835,Mid-Rise Multifamily,1.0,7.0,65210,18059.0,47151.0,Multifamily Housing,56635.0,87.0,4054220.0,0.0,1276889.0,2333388.0,0.0,132.83,0,35.36869180416506,64.63277624878678,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,56635,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,8575.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,23
19839,Low-Rise Multifamily,1.0,3.0,21712,0.0,21712.0,Multifamily Housing,21712.0,61.0,1298091.0,0.0,362244.0,760608.0,0.0,42.92,0,32.261494767272545,67.7398411345547,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,21712,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,90
19841,Mid-Rise Multifamily,1.0,5.0,53232,6819.0,46413.0,Multifamily Housing,39530.0,79.0,1873890.0,0.0,1175022.0,549587.0,0.0,37.38,0,68.1345966507399,31.86824465370877,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,39530,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,4385.0,0,0,0,0,0,0,0,0,0,0,7865.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,107
19846,Low-Rise Multifamily,1.0,4.0,57856,0.0,57856.0,Multifamily Housing,57856.0,56.0,1853915.0,0.0,1695800.0,0.0,0.0,11.82,0,100.00418698978433,0.0,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,57856,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,31
19847,Retail Store,1.0,2.0,25862,0.0,25862.0,Retail Store,25562.0,13.0,5452862.0,0.0,2436289.0,3026770.0,0.0,177.74,2,44.59651712497149,55.40533169026743,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,300,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,25562.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,59
19848,Retail Store,1.0,2.0,49965,0.0,49965.0,Retail Store,47465.0,80.0,3406767.0,0.0,3356264.0,110336.0,0.0,29.26,0,96.82105178739931,3.1829580658775622,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,2500,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,47465.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,12
19849,Low-Rise Multifamily,1.0,3.0,53698,0.0,53698.0,Multifamily Housing,53698.0,99.0,1110711.0,0.0,962122.0,0.0,0.0,6.71,0,100.00415764976374,0.0,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,53698,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,2700.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,34
19852,Mid-Rise Multifamily,1.0,6.0,39594,0.0,39594.0,Multifamily Housing,34137.0,81.0,990034.0,0.0,576534.0,319391.0,0.0,20.98,0,64.35242286815172,35.65025599926778,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,34137,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,5457.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,115
19853,Small- and Mid-Sized Office,1.0,2.0,20028,0.0,20028.0,Office,20028.0,95.0,647030.0,216792.0,335805.0,0.0,0.0,19.07,0,60.77005626304103,0.0,39.232477293003946,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,20028.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,86
19856,Small- and Mid-Sized Office,1.0,3.0,23563,0.0,23563.0,Office,20183.0,71.0,878094.0,0.0,842958.0,0.0,0.0,5.88,0,100.00415221793686,0.0,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,20183.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,3380,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,113
19858,Mixed Use Property,1.0,2.0,38539,12379.0,26160.0,Retail Store,15549.0,50.0,2376244.0,0.0,2308034.0,0.0,0.0,16.09,0,100.00415955714581,0.0,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,10611.0,0,0,0,0,0,0,0,0,0,0,0,0,0,12379.0,0,0,0,0,0,0,0,0,0,0,15549.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,37
19861,Retail Store,1.0,2.0,46800,0.0,46800.0,Retail Store,36019.0,54.0,2087998.0,0.0,2088085.0,0.0,0.0,14.56,0,100.00416667065772,0.0,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,10781.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,36019.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,109
19862,Small- and Mid-Sized Office,1.0,3.0,63990,26640.0,37350.0,Office,39000.0,31.0,2780298.0,0.0,2509730.0,3529.0,0.0,17.68,0,99.86371712051186,0.1404211041499629,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,39000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,26640.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,36
19864,Small- and Mid-Sized Office,1.0,3.0,28800,0.0,28800.0,Office,21600.0,43.0,1475762.0,0.0,988880.0,369813.0,0.0,26.53,0,72.78390640134486,27.219111295607707,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,6200,21600.0,7200,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,107
